id,created_at,text
797100085133787141,2016-11-11 15:34:04,b'Woohoo Forca Goa \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\nWhat a comeback win. So happy for the boys. Great great stuff @FCGoaOfficial \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa https://t.co/b7lrMqh31M'
795896695900946432,2016-11-08 07:52:14,b'New Cut \xe2\x9c\x82\xe2\x9c\x82\nLighter head always feels great \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c https://t.co/V4yCgIwelF'
795663109515931648,2016-11-07 16:24:02,"b""Please be more aware. The future depends on how we act now. It's heartbreaking to see the pollution levels rise so\xe2\x80\xa6 https://t.co/YNaJhL9wOj"""
795658383223230466,2016-11-07 16:05:15,"b""environment, not for an individual, not for your family but for humanity. Let's not destroy nature, let's not destroy our future #DelhiSmog"""
795658193934221313,2016-11-07 16:04:30,"b'Life is precious &amp; nature is our lifeline. The air we breathe, the water we drink. It is our responsibility to be more conscious towards...'"
795615287735250944,2016-11-07 13:14:01,"b""My Tissot helps me keep a check on time &amp; oozes style. Love it totally \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\nGet one for yourself people. It's worth i\xe2\x80\xa6 https://t.co/9pf2ulGKqk"""
794929309915848704,2016-11-05 15:48:11,b'Thank you to all my supporters &amp; fan clubs. Thank you for making my day even more special. Always overwhelming to see the efforts you put in'
794929001038893056,2016-11-05 15:46:57,b'Really grateful for all the warm wishes on my birthday. Thank you for the continuous love &amp; support.'
794926980713938944,2016-11-05 15:38:55,b'@Pvsindhu1 : Thank you \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
794926900598538240,2016-11-05 15:38:36,b'@NSaina : Thank you \xf0\x9f\x98\x8a\xf0\x9f\x98\x8e'
794915862142599168,2016-11-05 14:54:45,b'Thank you everyone for the wishes. Means a lot \xf0\x9f\x98\x87\xf0\x9f\x98\x8a https://t.co/s7kwJMwaVK'
794915281512468480,2016-11-05 14:52:26,b'@tiwarymanoj : Thank you so much \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
794915114625314816,2016-11-05 14:51:46,b'@dindaashoke : Thank you bro \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e'
794910998561816576,2016-11-05 14:35:25,b'@cheteshwar1 : Thank you \xf0\x9f\x98\x8e\xf0\x9f\x98\x8a\xf0\x9f\x98\x8e'
794910952072179714,2016-11-05 14:35:14,b'@y_umesh : Thank you so much \xf0\x9f\x98\x8e\xf0\x9f\x98\x8a'
794909373927591936,2016-11-05 14:28:58,b'Thank you @hardikpandya7 \xf0\x9f\x98\x8e'
794906337889030146,2016-11-05 14:16:54,b'Thank you @anilkumble1074 bhai \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x87'
794904565892009984,2016-11-05 14:09:51,b'@GautamGambhir : Thank you so much \xf0\x9f\x98\x8a\xf0\x9f\x98\x87'
794903795448692736,2016-11-05 14:06:48,b'@SGanguly99 : Thank you so much \xf0\x9f\x98\x87\xf0\x9f\x99\x8f'
794903601462153216,2016-11-05 14:06:01,b'Thank you @VVSLaxman281 bhai.\nWill definitely try to keep entertaining \xf0\x9f\x98\x87'
794902303476092928,2016-11-05 14:00:52,b'Thank you Bhajju paa \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a https://t.co/gM1fLq3th2'
794901338475917312,2016-11-05 13:57:02,b'@jatinsapru : Thank you so much \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
794901245194432515,2016-11-05 13:56:40,b'@iqqiabdullah : Thank you \xf0\x9f\x98\x8a\xf0\x9f\x98\x87\xf0\x9f\x98\x8a'
794901142333333509,2016-11-05 13:56:15,b'@gauravkapur : Hahaha thank you \xf0\x9f\x98\x87\xf0\x9f\x98\x8a'
794900961361694720,2016-11-05 13:55:32,b'@TandonRaveena : Thank you so much \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
794900905275506688,2016-11-05 13:55:19,b'@iamyusufpathan : Thank you \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a'
794897230016544768,2016-11-05 13:40:42,b'Thank you paaji @ianuragthakur @BCCI @BCCIdomestic @ICC'
794896901829054466,2016-11-05 13:39:24,b'@rishid100 : Thank you so much'
794896829322145793,2016-11-05 13:39:07,b'@IrfanPathan : Thank you so much'
794896684035624961,2016-11-05 13:38:32,b'@YUVSTRONG12 : Thank you Yuvi paa for the wishes. Means a lot \xf0\x9f\x98\x8a'
794896125593415680,2016-11-05 13:36:19,b'Thank you so much paaji for the wishes \xf0\x9f\x98\x8a\xf0\x9f\x98\x87 https://t.co/yDXdr6DqoW'
794895631437348864,2016-11-05 13:34:21,"b'Hahahaha paaji, thank you so much https://t.co/2rCaBV92q1'"
794895426784620544,2016-11-05 13:33:32,b'@SDhawan25 : Thank you Shikhi \xf0\x9f\x98\x8a'
794895001826144257,2016-11-05 13:31:51,b'@ImRahulSharma3 : Thank You so much'
794450262190497792,2016-11-04 08:04:37,b'I respect women for pushing themselves and setting a benchmark. Join the https://t.co/MRgfvu1kCc &amp; break the guiness world record. #DoYou'
794411900175937537,2016-11-04 05:32:11,b'I believe I can fly!\nThrowback to one of the many practice sessions \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c #LoveWhatIDo https://t.co/ch9x4DZ4xY'
794209236586594305,2016-11-03 16:06:52,"b""Great defending today. It doesn't take time to turn the tide to winning for @FCGoaOfficial @IndSuperLeague #PUNvGOA #ForcaGoa"""
793318175181983744,2016-11-01 05:06:06,b'What are you gonna make of your day today? I am watching so better make it worthwhile.\nHave a productive day you al\xe2\x80\xa6 https://t.co/HndXOLcKTJ'
793017074662543360,2016-10-31 09:09:38,b'Finishing some work and helped by the styling master @apeni_george\nAlways fun to catch up with my squad at work \xf0\x9f\x98\x8e\xf0\x9f\x91\x8c https://t.co/wbWfX10s4p'
792711226878930945,2016-10-30 12:54:19,"b""Hello Goa, I'm here to back the Gaurs. See you all at the Fatorda in a bit! Come on @FCGoaOfficial \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\n#ForcaGoa #Gaurs @IndSuperLeague"""
792709084910718981,2016-10-30 12:45:48,b'Be compassionate &amp; make a difference starting today. God Bless Everyone. Have a Happy Diwali \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f \xf0\x9f\x98\x87\xf0\x9f\x98\x87 https://t.co/StXssS1dvf'
792387717044645888,2016-10-29 15:28:48,b'Great Series Win. The energy at the stadium today was amazing. Thanks for the support people! \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 #IndVNZ https://t.co/sEscoQR6pD'
